speech,date,state,year
"Mr. Speaker. I yield myself such time as I may consume. I want to encourage all of my colleagues to support H. Res. 228. recognizing the 186th anniversary of the independence of Greece. celebrating Greek and American democracy and recognizing Greece as a very staunch ally and friend of our United States. Greece was the birthplace of the principles of democracy on which our Nation was founded. Our Founders studied Greek culture and Greek politics. and their influence is still with us today. Over the centuries. Greece has demonstrated its commitment to what it and our Nation prize among our highest ideals. and that word is -liberty."" ""eleftheria"" to the Greek people. Indeed. many of our Nations respective ideas are shared and. therefore. our relationship holds a special significance. Both the United States and Greece share much in common. Both are outwardlooking trading nations that have enriched the world through commercial and cultural exchanges. Over the decades the U.S.-Greek relationship has developed quite dynamically. bolstered by common ideas and cooperation. Moreover. the Greek people have strived to protect freedom and democracy. allying itself with the United States in every major conflict of the 20th century. notably sacrificing for and contributing to the victory of the Allied forces over the Axis powers during World War II. Today. our common destinies are threatened by other enemies who scorn our commitment to freedom. eleftheria. and aggression from Islamic extremism looms large and threatens western civilization that was born in that country of Greece. We are grateful that the Greek people have stood against this aggression throughout the years. Indeed. Greece should be praised for its contributions in the global war on terror. In the war in Iraq. Greece has been responsive to U.S. requests for access to its air space and in fueling U.S. ships that supply cargo ships headed to Iraq. Mr. Speaker. I look forward to further cooperation between our two nations and expanding the friendship that exists between Greek and American people. I therefore ask my colleagues to join me in congratulating the nation of Greece on the 186th anniversary of its independence and to express their acknowledgment of the great friendship that exists between our two countries. Mr. Speaker. I reserve the balance of my time.",2007-03-13,TX,2007
Mr. Speaker. I thank Mr. LEwis for yielding. I rise in opposition to the resolution. And let me just stipulate it probably has a lot of very good things in it. But when I was chairman of two different subcommittees. we always had complete consultation. and if what I am saying is not accurate. those Members should come down here and attack me for it. complete consultation before we sent the bills out. And what I am concerned about is the precedent that we are establishing. I have a resolution to put the Congress on record in support of the Iraq Study Group. Now. am I going to be foreclosed from offering that resolution? Here is a group of men and women. Baker and Hamilton. who spent 8 months. It was one of these evil earmarks that you hear all about it. Am I going to be foreclosed from offering the BakerHamilton solution to the problem? The administration doesnt like it. Probably Members on both sides of the aisle dont like it. But am I going to be foreclosed? Here is a group that spent 8 months looking at this. And Jim Baker is a good man and Lee Hamilton is a good man. They were bipartisan. Chuck Robb. Bill Perry. Leon Panetta. who served over here. and Ed Meese. Based on what we are seeing here now. I will be foreclosed. Any resolution that comes from this side of the aisle is automatically foreclosed. We have watched it for the whole month of January. So let me just say I am sure. Mr. OBEY. this is probably a lot of good stuff. But we on the minority side have to be treated the way we should be. Do unto others as you would have them do unto you. Now. the test will be with my resolution. and there are only two of us on it. GILCHREST and myself. Will I be foreclosed by the Rules Committee in 2 weeks from my resolution that puts the Congress on record in support of the BakerHamilton Commission? Ten people. five Republicans. five Democrats. spent more time looking at this issue of Iraq than this Congress has. than the Republican Party has and the Democratic Party has. And based on what is taking place so far today. I will be foreclosed. And I hope I am not foreclosed because when you are in the minority and you dont have that opportunity to offer amendments. then. frankly. you are being cut out of the process. Mr. Speaker. I rise in opposition to this resolution. This is a continuing resolution like no other that I have seen before. It is an omnibus appropriations bill that will fund nearly onehalf of the federal government for fiscal year 2007. When I was Chairman of the Science. Slate. Justice Subcommittee. we had indepth discussions and consultations with our Ranking and minority members. On our committee we worked in a bipartisan manner. The precedent that this CR is setting troubles me. I have a resolution supporting the recommendations of the recently released Iraq Study Group. also known as the BakerHamilton report. Based on this CR process with its closed rule and no committee debate. does this mean that I am going to be foreclosed from offering the resolution? The chairman of the Appropriations Committee has been quoted saying that most of the negotiations on the CR were conducted by staff. While we have terrific staff on both sides of the aisle. this is not the way this institution is supposed to operate. The resolution before the House includes $31.2 billion for the State. Foreign Operations accounts. This is an increase of $1 billion dollars over the Fiscal Year 2006 level. I am in no way criticizing the Gentlelady from New York. but I did not meet with the chairwoman of the subcommittee to discuss the CR. I know she is fair and reaches out across the aisle. and perhaps her hands were tied in this unfair process. To be candid. there are some positive aspects of the State. Foreign Operations chapter. One is the full funding of the presidents request for Global HIV/AIDS. This funding will provide life saving drugs to thousands of people infected with HIV/AIDS and will meet President Bushs goal of treating 2 million people. preventing 7 million new infections. and caring for 10 million people by 2009. In addition. another $50 million is provided for the African Unions Mission in Sudan. and another $113 million for United Nations international peacekeeping. But. these funding increases had to result in decreases elsewhere. The presidents 2007 Budget request included $3.2 billion for the Economic Support Fund. the continuing resolution cuts $746 million from the request. and is $148 million below the 2006 enacted level. A reduction of this magnitude will affect the Administrations ability to carry out critical foreign policy priorities. including democracy. infrastructure. and economic development programs in Iraq. The presidents 2007 Request included an increase of $709 million for stability and reconstruction programs in Iraq. these programs are essential to improving the safety of our troops in the country. Yet. the majority directed that there be no mention of funding for anything related to Iraq in the resolution. This process is not the way the Houses business should be conducted. I urge members to vote against this measure to make a statement about the way this entire process has been handled.,2007-01-31,VA,2007
Is the Senator aware that 60 percent of Iraq is Shia. that Shia are viewed by alQaida as complete apostates outside of Islam. that they do not get along. that the Kurds do not get alongand they are 20 percent of Iraq. therefore. 80 percent of Iraq will have nothing to do with alQaidaand now the Sunni in Anbar decided they do not want anything to do with alQaida. and that most of the injuries to our troops are from IEDs. and that most of the conflict in Iraq that has moved 2 million people out of Iraq and 2 million people within Iraq and changed Baghdad from 60 percent Sunni to 75 percent Shiais he aware that. in fact. alQaida is not responsible for that. but it is the Jaysh alMahdi and it is the militia and it is the Badr army and everybody except for. fundamentally. alQaida that is doing that? That is the fundamental violence and conflict which requires the political settlement General Petraeus cannot produce. only the Iraqi politicians can produce. Is he aware of that?,2007-09-20,MA,2007
Mr. Speaker. when President Bush announced that he was keeping the troop escalation plan in effect until next summer. it was clear that he had no plan for ending the war in Iraq. In fact. the administration admits that they see our troops remaining in Iraq for at least 10 more years. President Bush continues with the status quo in Iraq even though the Iraqi Government is not fulfilling its promise to meet the political benchmarks that were outlined by President Bush himself earlier this year. House Democrats are not going to tolerate another decade of our troops serving as referees in a civil war. And while this Congress cannot force the President to change course in Iraq until some of our Republican colleagues break ranks with the administration. I think that they even see the value in forcing this administration to finally come up with an exit strategy that is strategic in purpose. Today the House will vote on legislation that would require the President and his administration to develop and submit a comprehensive redeployment strategy within the next 60 days. This war cannot go on indefinitely. and this administration needs to begin preparing for the day that we can finally bring our troops home.,2007-10-02,FL,2007
Madam President. I again wish to express my appreciation and respect for the author of the amendment that was just considered by the Senate. I appreciate the courtesy and the level of debate that was conducted. I also always appreciate very much his brave service to our Nation. I hope I could convince my friend from Virginia that perhaps we could have a voice vote on this. because as we know. it is a senseoftheSenate amendment. I will not take all of my time except to say that all Senators share the concern for the men and women of the Armed Forces and their families. as a result of the operational demands of operations in Iraq and Afghanistan. This amendment expresses a sense of Congressa sense of Congress. not a mandatethat consistent with wartime requirements. DOD should put into place force management policies that reflect the dwell time ratios in the Webb amendment. The amendment is clear. however. that such dwell time policies cannot be implemented if to do so would prevent mission accomplishment or harm other members of the force. That is why it Includes a certification requirement that would have the Secretary of Defense assure Congress that such a policy would not result in extending deployments of units or members beyond their current scheduled rotation. The amendment also includes a waiver provision that Senator WARNER Suggested. It wisely provides authority to the Secretary of Defense to waive the requirements of any existing dwell time policy and an attendant certification if the Secretary of Defense determines it is necessary to do so in the interest of national security. I again want to thank Senator WARNER. our distinguished former chairman and longtime Member of this body. who played such an important role in this whole debate and continues to. I realize this debate on Iraq is far from over. that this is only one amendment. But I also appreciate the level of dialog. debate. and discussion on this very important issue. I yield the floor.,2007-09-19,AZ,2007
"I thank the gentleman for yielding. Mr. Speaker. like many Americans I am frustrated and dissatisfied with the situation in Iraq. I did not take my vote lightly when Congress authorized the President to use force. Every day I think about the patriotism and sacrifice of our brave men and women who are serving courageously in harms way. Mistakes and the complexity of events along the way have led us to the place we are today. Sectarian violence has increased. and Iraq is mired in a civil war. making it difficult for the new government to take hold. While our role in this conflict has become a divisive issue. there is no denying the significant consequences Iraqs future will have for national and international security and stability. So I must ask. how do we move forward in a way that honors the commitment and tremendous sacrifices our Nation and its troops have made? We can do so neither by cutting off funding for the troops nor by providing the President with a blank check. Instead of political posturing. we must insist on a surge in diplomacy. I believe we need to follow closely the recommendations made by the bipartisan Iraq Study Group to bring about the best possible outcome. The Iraq Study Group report states. and I quote: The United States should immediately launch a new diplomatic offensive to build an international consensus for stability in Iraq and the region. This diplomatic effort should include every country that has an interest in avoiding a chaotic Iraq. including all of Iraqs neighbors. Given the ability of Iran and Syria to influence events within Iraq. the United States should try to engage them constructively. By doing so. it would help marginalize extremists and terrorists. promote U.S. values and interests. and Improve Americas global image. States included within the diplomatic offensives can play a major role in reinforcing national reconciliation efforts between Iraq. Iraqi Sunnis and Shia. Such reinforcement would contribute substantially to legitimatizing of the political process in Iraq. Iraqs leaders may not be able to come together unless they receive the necessary signals and support from abroad. This backing will not materialize of its own accord. and it must be encouraged urgently by the United States. We should make it clear to the Iraqi leadership that the additional troops are solely for the purpose of achieving stability. and that this deployment is a precursor to our leading the future of this Nation to the Iraqi people. And I would emphasize this is the important process. Troop increases alone will not solve the fundamental cause of violence in Iraq if its government is not committed to a national reconciliation process. However. as we lead a surge in diplomacy. and the Iraqi Government accelerates its efforts at national reconciliation. the Iraq Study Group report makes clear. and I quote. ""The United States should significantly increase the number of U.S. military personnel. including combat troops. embedded in and supporting Iraqi Army units. As these actions proceed. we could begin to move combat forces out of Iraq."" Denying additional troops. as requested by our military leadership. could put our troops that are there at greater risk and delay their return to their loved ones. I hear from my constituents who want our troops home immediately and from those who want us to remain there so we dont have to fight the terrorists on our own soil. What I do know is that the challenges in Iraq are complex. and the consequences of immediate withdrawal would be devastating. The Iraq Study Group report goes on to say ""The global standing of the United States could be diminished."" Our Nation has sacrificed far too much to allow our credibility and values to be weakened. I cannot. in good faith. support this nonbinding resolution. We also support the troops. and we all want to bring the troops home as quickly as possible. Let us instead urge the President to increase diplomatic efforts and to follow the recommendations made by the bipartisan Iraq Study Group to work on many fronts to solve the challenges in Iraq.",2007-02-15,OH,2007
"Mr. President. yesterday the Director of National Intelligence. Admiral Mike McConnell. released the National Intelligence Estimate on Irans nuclear weapons program. This NIE. which represents the best collective judgment of all 16 U.S. intelligence agencies. told us: Our intelligence community has concluded with high confidence that Iran halted its nuclear weapons program in 2003. This is a major reversal of the intelligence communitys previous intelligence assessment in 2005 that Iran was determined to develop nuclear weapons. The NIE states that the nuclear weapons program was halted primarily in response to International pressure. which suggests that Iran may be more vulnerable to influence. Perhaps most significant is the DNIs conclusion that some combination of threats of intensified scrutiny and pressures. along with opportunities for Iran to achieve its security. prestige. and goals might prompt Tehran to extend the current halt to its nuclear weapons program. I commend Admiral McConnell and his colleagues for their decision to release unclassified conclusions based on this current intelligence. I do not believe we can overstate the importance of this new information. The effects of this NIE will be felt here. at the United Nations. throughout Europe. across the entire Middle East. the world. and in Iran. The NIE closely parallels many of the conclusions of the Internal Atomic Energy Agency. the IAEA. the international organization. with the most direct ontheground access to Irans nuclear facilities. Once again. the facts appear to be bearing out the conclusions of the IAEA. This NIE. as well as the IAEAs analysis. should help inform and shape U.S. strategy on Iran. President Bush has a responsibility to carefully consider the policy implications concerning Iran with this new information. and I know he will. He said in his news conference this morning that this new information which he has confidence in would be factored into our policy regarding Iran. The United States must pursue a clear and strategic policy toward Iran based on this new intelligence and factbased assessment to avoid the disastrous mistakes of Iraq. Yesterdays NIE does not invalidate the effectiveness of previous efforts to use an international consensus of pressure on Iran. We must be careful not to run from one end of the pendulum all the way to the other. As President Bush noted again this morning. the United States must continue to work with our friends and our allies to sustain an international consensus on Iran. I believe the President is correct: alliances. common purpose. common interests. focus. discipline. Irans objectionable words and actions are real. and they must continue to be addressed. That means a very cleareyed and realistic sense of Iran and its motives. As I said in my November 8 CSIS speech regarding U.S.Iran policy. the United States must employ a comprehensive strategy regarding Iran: Iraq. the IsraeliPalestinian issue. the Middle East. a regional comprehensive strategy. Yesterdays NIE reinforces the need for directed. unconditional. and comprehensive engagement with Iran. The United States and the international community must use allallelements of our foreign policy arsenal in offering direct. unconditional. and comprehensive talks with Iran. The United States should be clear that all issues. our issues and Irans issues. are on the table. including offering Iran a credible way back from the fringes of the international community. security guarantees. and other incentives. We urgently need to adopt a comprehensive strategy on Iran that is focused on direct engagement and diplomacy backed. as diplomacy must always be backed. by the leverage of international pressure. isolation. containment. and military options. The United States must employ wise statecraft to redirect deepening tensions with Iran toward a higher ground of resolution. That is what Annapolis was about last week. America is the great power here. Iran is not the great power. We must be the more mature country in testing the proposition that the United States and Iran can overcome decades of mutual mistrust. suspicion. and hostility. That is diplomacy. Diplomacy is not talking to your friends. diplomacy is not giving another country bonus points for us talking to them. There is a reason for diplomacy. We should not squander this opportunity as we did in the spring of 2003 when we had an opportunity for an opening to explore talks with Iran. This initiative. by the way. in 2003. came from Iran. We are witnessing a confluence of events in the Middle East and around the world that presents the United States with new opportunities. There are hopeful and positive recent developments: Progress on North Koreas nuclear weapons program. the recent regional meeting in Istanbul on Iraq. the momentum generated by last weeks Annapolis Middle East meeting where all Arab countries. including Syria. sat at the same table with Israel. and yesterdays NIE assessment. Now is the time for America to act and to lead. and to lead boldly. with confidence. with our allies. focusing on a common purpose. One dimensional optics. policies. and blunt blackorwhite rhetoric. such as ""you are either with us or you are against us"" will not work. havent worked. and will fall short of what Is expected from American leadership in the eyes of the world. The world faces challenges and opportunities today that carry with it implications well beyond this moment in time. American leadership is once again being called on at yet another transformational time In history to help set a new course. a new framework for a rudderless world drifting in a sea of combustible dangers. In engaging Iran. the Middle East. and the world. we must be wide in our scope. clear in our purpose. measured in our words. and strong in our actions. Yesterdays NIE should not be overstated. but it also must not be undervalued in shaping future policy with Iran and in the Middle East. Make no mistake. the NIE sets in motion a series of ripple effects that will have serious consequences. This should be welcome news for the United States and the world. Mr. President. I thank you. yield the floor. and suggest the absence of a quorum.",2007-12-04,NE,2007
Madam Speaker. right now. brave Americans are going door to door in some of the most dangerous parts of Iraq. They are working with the Iraqi people to bring stability to Iraq. and they are doing this because it is their duty and because they understand our enemy. what is at stake should we not succeed. Right now. in households all across this country. there are families praying for the safe return of their loved ones. They understand the dangers. They know what is at stake. Unfortunately. in Washington. it would seem that too many politicians do not realize what is at stake. what the consequences are of failure. Instead. some propose we tell these soldiers and their families that Congress believes that the only choice is to close the door. They say retreat is our only option. Their desire is to adopt a policy of slow bleed. methodically squeezing off the necessary funding. We all know our enemy is committed. We also know that this slowbleed tactic. supported by some here in Washington. is a weakly disguised measure to turn our backs on our soldiers. That is something. Madam Speaker. that I cannot support.,2007-03-06,GA,2007
"Mr. President. while I am in my leader time. I rise today to honor the heroic sacrifice of a fellow Kentuckian. a brave soldier who served multiple tours in Iraq. He was also a proud father and grandfather who sought to protect the people and the land he loved. SGT James W. Harlan was tragically killed on May 14. 2004. when a suicide bomber detonated a car bomb next to his humvee at Camp Anaconda near Balad. Iraq. Sergeant Harlan was a native of Owensboro. KY. and a. member of the 660th Trransportation Companys 88th Regional Readiness Command in the U.S. Army Reserve. He was 44 years old. For his heroic service. Sergeant Harlan was awarded the Silver Star and the Purple Heart. among many other awards and medals of distinction. I mentioned that Sergeant Harlan was brave. let me elaborate on that. When he was 11 years old. his older sister Doris was assigned the daunting task of babysitting young Jimmy. ""Jimmy was mischievous. He was always into something."" she recalls. Sensing a window of opportunity to display his courage. Jimmy declared that he would jump off the roof of their familys house while his parents were away. At first Doris protested. hut realizing that his intentions were probably only to rankle her. she told Jimmy: ""Fine. you go ahead and do it."" She even went so far as to set out pillows for him to land on. Sure enough. brave young Jimmy jumped off that roof. and to this day Doris is surprised that he escaped without major injury. Jimmys love of adventure carried over into his adulthood. He enjoyed the outdoors and would often take his kids fishing and hunting. A compassionate and loving father to his five children. Jimmy always made sure to spend quality time with his family. ""When everyone else was sitting around with their bellies full on Thanksgiving-. he would be outside throwing the football."" his brother Kenny Likens recalls. One of his favorite things to do was to coach baseball with his brothers. When he spent time indoors. he enjoyed watching old Western movies with his kids. His sons. James Bryan Harlan. David Shane Harlan and Jacob Alexander Roberts. and his daughters. Tara Strelskey and Amanda Prout. as well as his two stepchildren. Bobby and Brittany Gray. will miss his caring and generous spirit. Jimmy will also be missed by two girls who might not yet realize the extraordinary sacrifice their grandfather made. but who will learn it as they grow older. He was especially proud of them. Jimmy often said of his granddaughters. Jaidyn Main and Abigail Prout. ""Arent they just the prettiest things you have ever seen?"" Jimmys civilian career was partly spent as a truck driver. He enjoyed the opportunity to work on the big rigs and to see different parts of the country. He would often drive with his brother Kenny Likens. Through all that driving across the country. though. the two never did find a place they liked as much as their hometown of Owensboro. KY. where Jimmy was born and raised. When Jimmy left for his final tour in Iraq. he was working for the streets department in Owensboro. Having served for two decades in the military and Reserves. Jimmy was a seasoned soldier. His patriotism and sense of civic duty compelled him to reenlist after the terrorist attacks of September 11. 2001. and he served two tours in Iraq. While there. Jimmy supervised truck drivers who transported supplies to the troops at Camp Anaconda. His son James Bryan Harlan offered somne perspective when he remarked: Nobody wants to see their father die.. but to have it be while doing something of this significance. were proud of him. I would like to take this opportunity to say that not only is his family proud of him. but all of America is proud of Jimmys heroism and sacrifice. SGT James W. Harlan drove a rig across the highways of the United States. and he traversed the desert sands of Iraq. He had an adventurous spirit. and his far travels and his exemplary service were a natural fit for that little boy who once jumped off his parents roof. Jimmy Harlan left an inspirational example for his children and grandchildren. his brothers. Kenny Likens and DeWayne Likens. his sister. Doris Taylor. his stepbrothers. Randall Wingfield. Steve Wingfield. and the late Michael Calloway. his fiancee. Carol Gray. his mother. Doris Marie Gray. and his late father. William Arthur Harlan. I ask the Senate to keep the family of SGT James W. Harlan in their thoughts and prayers. I know they will be in mine. Mr. President. I yield the floor.",2007-06-06,KY,2007
Mr. Speaker. having worn the cloth of this Nation for 31 years. I am at the point where I just needed to say that no one can call this war in Iraq Bushs war. for it is ours. Americas war. We are in this together. We Democrats need the Republicans if we are to end it without a failed Iraqi state. and they us. It is not just about getting out of Iraq. it should be about redeploying out of Iraq so that we can better ensure U.S. security elsewhere as we leave Iraq with relative stability. This resolution has merit. but with less of a strategic plan for a successful end than the last Iraqi resolution. despite times that are now more dire in Iraq and. therefore. for us. But it is hopefully a step towards one. and therefore. it pushes us to know that we do need the Republicans and a new strategy so that together we can successfully end this conflict for our betterment. I see the key as President Bushs statement that our commitment is not openended. We therefore now need to define how to end it together. I will vote for this resolution. but express my reservation that it does lack defining how to achieve the end of an openended commitment by a winning strategy. That is why we ultimately need the Republicans and they. us. to resolve the war successfully by a strategy to bring us to the end of an openended commitment.,2007-05-10,PA,2007
"Mr. Speaker. I thank the distinguished chairwoman of the Rules Committee and fellow New Yorker for yielding. Mr. Speaker. for months I have said that our country needs a plan to ensure the timely redeployment of our troops out of Iraq. The previous Congress failed in their duty to provide oversight and refused to ask the tough questions regarding the management of this poorly planned and illconceived war. To say. as some of my Republican colleagues have. that passage of this legislation would somehow embolden our enemies or send the wrong message to our allies is just a blatant distortion of the truth. The U.S. Troop Readiness. Veterans Health and Iraq Accountability Act lays out for the first time a responsible and realistic strategy for completing our mission in Iraq and bringing our brave troops home as soon as possible. This is a responsible and deliberate plan to change the direction in Iraq without jeopardizing the safety and wellbeing of our soldiers. The legislation sets a responsible timeline for the phased redeployment of U.S. troops in Iraq with a date certain by August 2008 at the latest. The war in Iraq increasingly strains our military. creating a crisis in the U.S. troop readiness and decreasing our ability to respond to new threats. With more than 3.200 troops dead. more than 24.000 troops wounded. and more than $400 billion of taxpayer dollars spent. we have paid too high a price. We have a choice: We can continue the administrations openended commitment to a civil war in Iraq. or we can finish the job and begin a responsible redeployment of U.S. forces. The U.S. Troop Readiness. Veterans Health and Iraq Accountability Act goes beyond a new direction for Iraq. It begins a new direction for our country. one in which veterans are taken care of. families provided for. and brave men and women in harms way have the resources they need to get the job done. The legislation provides $1 billion to fight the global war on terror by putting the focus back where it should have been all along. Afghanistan and Osama bin Laden. The legislation March 22. 2007 CONGR would also provide $2.5 billion in additional funding to ensure our troops are properly equipped. I would recommend a ""yes"" vote. The legislation would also provide $2.5 billion in additional funding to ensure that our troops are properly equipped and trained. $2.8 billion for Defense Health Care. and $1.7 Billion for veterans health careincluding millions to address the maintenance backlog at VA health care facilities like Walter Reedensuring our veterans and troops get the care they need and deserve. I am proud to associate myself with this legislation because it will change our direction in Iraq. and provides the new direction for our country that the American people demanded last November. My constituents did not send me to Washington to serve as a rubber stamp for the Administration. I was sent to Washington to stand up against the mismanagement of this war and misplaced priorities of the Administration. True victory will be achieved when we bring all of our brave troops homealive and uninjured. I would ask that if my children were serving in Iraq. and we as a nation should ask nothing less for our brave troops.",2007-03-22,NY,2007
Last night. the President addressed the Nation about the war in Iraq. No one is happy that we are at war. but we must remember that we were attacked by the terrorists. that the war in Iraq is critical to the global war on terror. and we must continue to fight and defend against the terrorists there as much as at home. We must maintain our efforts to provide security and stability for the Iraqi government and its people until they are able to do so themselves. We cannot walk away or we will face increased bloodshed at home and abroad. I applaud the President for recognizing the need for a new direction in the Iraq war in order to achieve this and presenting tangible alternatives to the problems we currently face there. I support making sure that the Iraqis take the lead and act aggressively and swiftly against any violence. Prime Minister Maliki has issued a commitment to meet these challenges. and the President must hold him accountable to this pledge. It is my hope the proposals put forth will lead to success in Iraq. Our troops deserve unwavering support. and this new direction the President has implemented must show progress. Now is the time to unite as Americans and not as partisan politicians. I look forward to the day when a free and democratic Iraqi government and its people can defend themselves and be a model for others in the Middle East.,2007-01-11,NC,2007
Thank you. Mr. President. Mr. President. as I had listened to some of the debate. I wondered: Do we not have the ability with a significant majority in the Senate to come together on the differences that have divided us over the course of this debate throughout the evening? I think we do. if we would take off our partisan bats. if we would take off our ideological hats. It is clear where the American people are. It is a truth you cannot sustain a war unless you have the support of the American people. This impression is not only seared into me as a result of the reading of history. but it was clearly the case when I had the privilege of wearing the uniform of the country as a lieutenant and as a captain. It was during the Vietnam era. That was clearly a time in which the people of the country were split. The big difference then and now. in the treatment of the troops. is that everybody in the country supports our troops. and every Senator does. and we are amazed at their bravery. and we stand up and repeat that over and over. That was not the case back in Vietnam. That was not the case. where returning troops. unbelievably. sometimes. were spit upon. But that is not the case now. The question is. how do you keep a bad situation from getting worse? And the question is not whether we support the troops. we do. It is the question: What is the policy set by the Government of the United States that those troops ought to be carrying out? How do we bring some kind of success out of a very bad situation? Now. the rhetoric has been hot. and it has been intense. and it has been polarizing. The LevinReed amendment has been characterized as though we are going to pick up and walk out of Iraq. That is not what the LevinReed amendment says. It says we are going to start a process of withdrawal. but troops are going to stay in Iraq to go after alQaidawhich is clearly there now as a result of us having been there for the last 4 yearsto go after alQaida. to provide force protection for the Americans who are therewhich would also mean providing border protectionand to train the Iraqi Army. That is not a pack up and withdraw. The philosophy of the LevinReed amendment. which this Senator supportsand last Friday I gave the history of how I have come through all of these votes since that vote in the fall of 2002 to authorize the President to expend moneys for prosecuting a warthe question for us has been. how do we bring some success? Now. in fact. we look at this as if Iraq is monolithic. It is not. It is many different things. It is a concentration of Kurds in the north. a concentration of Sunnis. and some mixture with Shiites. in the middle. and a concentration of Shiites in the south. We are having success with the surge in the western province of alAnbar. but that is because it is primarily Sunni. and that is because the real enemy there is alQaida. Indeed. the surge of the Marines is having success. slowly but having success. But remember. Iraq is many things and many faces. That is not the case in Baghdad because in Baghdad what you have is a sectarian warfare that has been going on for 1.327 years between Sunnis and Shiites that has. in effect. become a civil war. When Senator COLEMAN and I were in Baghdad meeting with the foreign national security adviser. Dr. alRubaie. before Christmas. he said: This not a sectarian war. This is Baathists trying to take back over their control. We could not believe he would make that statement when it was so obvious. and it has been so obvious. that it is Sunnis on Shiites and Shiites on Sunnis. and some Shiites on Shiites. and some Sunnis on Sunnis. In the middle of that chaos of a civil war. a surge may have a temporary appearance. but at the end of the day. it is not going to work. A surge will work in Anbar. So lets be clear that when people make extreme statements. what we are talking about is a very complicated situation. Now. do we think we are going to continue to be full bore in Iraq in another 2 years. another 3 years? Do we really think the American people are going to put up with that? No. The LevinReed amendment. which this Senator supportsand it took me a long time to get here. Mr. Presidentis a recognition of the practicality on the ground: withdrawing ourselves from the middle of a crossfire of a civil war and. instead. consolidating our positions to train the Iraqi Army. to continue to go after alQaida. and to provide force protection. So at the end of the day. we can all get together. You can probably have twothirds of the Senate all coming together. One particular approach is we ought to be doing it around the LevinReed amendment. but it doesnt look as if we are going to. Later on down the road. the Presiding Officer. the Senator from Colorado. and I are cosponsors of another kind of amendment around which people could consolidate and unite. Sooner or later. we all are going to have to come together. Thank you.,2007-07-17,FL,2007
"I thank the gentlewoman for yielding. Mr. Speaker. I rise to address H. Con. Res. 63. disapproving of the decision of the President announced on January 10. 2007 to deploy 20.000 additional United States combat troops to Iraq. This resolution essentially has. by my interpretation. three sections. It has the first section. which speaks in support of our troops. and then it has the second section. disapproving of the mission of 20.000 of the troops. which is a little bit of an inconsistency. We are saying we support the troops. but we dont support what you are trying to do. But the most important part of this resolution is the third section shown here in white. There is nothing there. No plan. So the authors of this resolution are essentially saying. we dont approve of the Presidents plan but we have no plan to deal with this challenge. Ladies and gentlemen. we won the war in Iraq. What we are struggling to win now is the peace. establishing a peaceful government that can run this country. And we have very determined opponents seeking to make sure that chaos reigns in that country and we do what this resolution is leading us to do. which is essentially to leave. Indeed. a senior member on that side of the aisle recently said in the press that. ""This is the bark. and the bite Is coming."" We supposedly support the troops. but what is next is no funding for the troops. that this Congress under this new leadership is going to exercise the power of the purse and cut off the flow of money. But. ladies and gentlemen. my colleagues. this is not Vietnam. The war in Iraq in not going to go away. It is going to continue to be a problem. If we do withdraw our troops. as many in this room want us to do. the war on terror will continue. We had a meeting today with the Ambassador from Jordan and the Ambassador from Egypt asking us not to withdraw. that we have to stay and persist and to try to establish a peaceful regime there. And they have their reasons. because they know this Is a component of the war on terror. And the war on terror is a bad term. it is a war on radical fundamentalist jihadist Islam. And these jihadists are not going to stop coming at us. Indeed. since over the last 4 years. there have been attack after attack after attack In Bali. in Spain. in London. and they are going to keep coming after Western interests. because their goal and their agenda is to defeat the West. to defeat everything we stand for. and to ultimately establish a global fundamentalist Islamic regime. I oppose this resolution. I am going to vote against it. and I encourage all of my colleagues on both sides of the aisle to do the same. The Presidents plan was recommended to us in the Iraq Study Group. It is amazing. many of the people who are saying they are going to vote for this supported the Iraq Study Group. and the Iraq Study Group recommended many of the components that are In the Presidents plan. We need to give this time to work. I know the American people are losing patience in this conflict. but I also know the stakes in this conflict are huge. And if we fail. the consequences could be huge to the region. they will be huge to the world. they will be huge to the American people and our children and our grandchildren. So I strongly encourage a ""no"" vote on this resolution",2007-02-13,FL,2007
