speech,date,state,year
"The Senator is correct. On the report section. there is a change from 30 days to 90 days. which I will not spend time on. I think it is a fairly technical change. that there is not a particular difference or problem. After that first report. whether it is 30 days or 90 days30 days in our version. 90 days in Senator WARNERs versionevery 3 months thereafter. until all U.S. combat brigades have been redeployed from Iraq. the President shall submit to Congress an unclassified report on U.S. policy and military operations in Iraq. In our version we say: Each report shall include the following: What the Warner version adds is ""to the extent practicable. unclassified information."" And by the way. it is clear that there is classified information that cannot be in a report. and we dont suggest to the contrary. We just want an unclassified report to the extent you can have an unclassified report on each of the following items: ... The current military mission and the diplomatic. political. economic. and military measures. if any. that are being or have been undertaken to successfully complete that mission. So far. no difference on that one. Efforts to convince Iraqs main communities to make the compromises necessary for a broadbased and sustainable political settlement. That is what I referred to before. It is so critically important that we must convince the communities in Iraq that they must make the compromises necessary for a broadbased. politically acceptable settlement. No difference on that language. no proposed change in that. Next. in our amendment. we need to engage the international community and the region in the effort to stabilize Iraq and to forge a broadbased and sustainable political settlement. No difference on that. We need a report to us every 30 days on what is being done to strengthen the capacity of Iraqs Government ministries: to accelerate the delivery of basic services. to secure the delivery of pledged economic assistance from the international community. and additional pledges of assistance. to train Iraqi security forces and transfer security responsibilities to those forces and the Government of Iraq. No difference on that in terms of what must be in this report. Next. we need in this report to know whether the Iraqis have made the compromises necessary to achieve the broadbased and sustainable political settlementWe need to keep the pressure on the Iraqis. We need the administration to tell us the Iraqis have made the compromises necessary. Without that kind of keeping the Iraqis feet to the fire. it is less likely the Iraqis are going to make the kind of broadbased compromises that are necessarythe compromises that are necessary to achieve that broadbased political settlement that is essential. in our words. to defeat the insurgency in Iraq. And now we get down to the heart of the matter where there seems to be a difference. and I want to spend another couple minutes on this. This report. according to our amendmentnot disagreed to with the Warner amendmentmust include specific conditions that were included in an April 2005 campaign action plan and any subsequent update to that campaign plan that must be met in order to provide for the transition of security responsibility to the Iraqi security forces. There seems to be no objection to that. There is no change in that. So we want that document. that report from the administration to set forth any specific conditions that were in the April 2005 campaign action plan and any updates to that campaign plan that need to be met in order to provide for transition of security responsibility. There is an acknowledgement by no change in our language that there is a report containing conditions. that there is a need for updates to that campaign plan that need to be met in order to provide for the transition of security responsibility to the Iraqi forces. Now we then have language which on this whole next page is not objected to. which is accepted. which is that to the extent these conditions are not covered. as I have just outlined. the following needs to be addressed. We lay out here one. two. three. four conditions: number of battalions of Iraqi Armed Forces that have to operate independently or take the lead in counterinsurgency operations. number of Iraqi police units that have to operate independently or take the lead in maintaining law and order in fighting the insurgency. the number of regular police that must be trained and equipped to maintain law and order. the ability of Iraqs ministries and provincial and local governments to independently sustain. direct. and coordinate Iraqs security forces. Now. so far there is apparently no problem. We have laid out all of those conditions that need to be set forth in the report that has to come every 30 days after that first report. Then in subsection (6) we have a requirement in the report that is also not objected to. which is a schedule for meeting such conditions. There is no objection to that in the Warner amendment. There Is no language change in his version. So we require a schedule for meeting those conditions which I have outlined and an assessment of the extent to which such conditions have been met. information regarding variables that could alter that schedule. and the reasons for any subsequent changes to that schedule. So far. so good. No change in the language.",2005-11-14,MI,2005
Mr. Speaker. behind me you see a photograph that shows the true meaning of the Iraqi election. It is an Iraqi woman smiling. holding up the victory sign accentuated by the blue ink on her finger indicating that she had voted. That victory sign stands for victory over dictatorship. for victory over terror. victory for democracy. victory for freedom. No wonder she is smiling. One voter remarked. and it may have been this woman. I moved to mark my finger with ink. I dipped it deep as if I was poking the eyes of all the worlds tyrants. I am so proud of all the men and women we have in uniform. because without their sacrifice. their service. their dedication to the cause of liberty. none of this would have been possible. They have once again spread freedom and in doing so have made America safer and more secure. Some politicians have said that we should not overhype this election. Pardon me if I disagree. We should trumpet every victory for freedom fhom the highest mountaintops. Let fieedom ring across the globe.,2005-02-01,MI,2005
"Mr. President. we are today at warin Iraq. Afghanistan. and so many other places in the world. with an enemy who knows no borders. The recent bombings in Amman. Jordan during a wedding celebration are a strong reminder that terrorists know no limits to their ambitions and the means by which they would achieve those ambitions. however violent and horrific. Our dedicated American service men and women have answered a noble calling to defeat terrorism. taking the fight to the terrorists abroad. so that we do not have to fight them here at home. The central battleground in the war on terror is Iraq. It has been just 3 years since Iraq was liberated from the brutal regime of an evil dictator. and in that time. we have made tremendous progress. A constitutional democracy is taking hold. and the Middle East is moving towards greater stability. It is integral to the continued progress in this region and to the overall war on terror that we not allow the cowardly acts of insurgents to derail our efforts. America must stand firm with the Iraqis and see that this danger is defeated and freedom prevails. Last January. the world watched as Iraqis voted for a new government. Rejecting intimidation and embracing the 51. Pt. 19 November 16. 2005 foundations of freedom. 8.5 million Iraqis went to the polls to vote in a free national election. Just last month. Iraqis returned to the polls once again for a referendum on a new constitution. This time. we saw significantly fewer insurgent attacks. with nearly 9.8 million Iraqis voting. and 79 percent supporting the approval of the new constitution. Iraqis have shown great courage by participating in the democratic process. They have walked for miles to the polls. stood in line for hours. and literally put their lives on the line to cast a vote for peace. Eightythreeyearold Qadir Abdullah. seen here. made his way to the pollson crutches. He said. ""I wish I were young. This is the first time in my life that Ive voted freely in Iraq. When I was young. there were always wars and misery."" After decades of tragedy. there is a new optimism. as shown by the willingness of Iraqis to step forward and vote for a brighter future. And the success of the referendum indeed is a powerful milestone on Iraqs road to democracy. In another sign of progress toward democracy. the Sunnis. who in large measure refused to even participate in the January elections. turned out in great numbers to vote in the constitutional referendum. exercising their right to engage in the democratic process. And in recent weeks. three major Sunni political groups have united to participate in the December 15 elections. in which Iraqis will elect a new national assembly to pass legislation and implement the constitution. And Iraq has seen tremendous progress toward freedom in the new public services. infrastructure. free press. economic activity. and legal institutions that are critical to the longterm success of this democracy. Over 3.400 public schools have been built. Hundreds of water and sewage projects. 149 new health facilities. and over 250 fire and police stations have been completed. Before the war. Iraqs media was tightly controlled by Saddam Husseins propaganda machine. The country had no commercial TV or radio stations. and no independent newspapers or magazines. Today. Iraq has a thriving. competitive. free press. with 44 commercial TV stations. 72 commercial radio stations. and more than 100 Independent newspapers and magazines. Iraqis can now make up their own minds. based on varying viewpoints in a marketplace of ideas. about the future of their new democracy. And another foundation of freedom is taking holdIraq is experiencing the beginnings of a competitive financial market. with a modernized Iraqi stock exchange. And Iraqis are for the first time experiencing the rule of law at work in their legal system. with an independent judiciary free to judge cases on their merits. not under the orders of Saddam Hussein and his henchmen. Ever more. Iraqis are seeing the insurgents for the thugs. thieves. and indiscriminate killers that they are. In just the past nine months. there has been an astonishing 500 percent increase in the number of tips regarding insurgents that Iraqi civilians are providing to security forces. Iraq is the central battleground in the war on terror. And yet despite the evident progress. some want to cut and run. They claim that our troops have simply done all that they can do. and that the United States should set arbitrary timelines for withdrawing our forces. Mr. President. I strongly disagree and believe that setting such a timeline would only embolden the terrorists and send the message that the United States has lost its resolve In the war on terror. This is the wrong message. Any timeline for withdrawal must be driven by successnot artificially tied to a calendar. This is not the first time in our history when cynics and skeptics have balked in the face of landmark challenges. A few years may have passed since I had the pleasure of serving President Ronald Reagan in his Cabinet. but I can still remember the naysayers attacking him for his fixed resolve in fighting the cold war. They questioned President Reagans reasoning. they questioned his strategy. and they questioned Americas chances of coming away victorious in a battle to free Russia and other countries from the grasp of communism. President Reagan rejected communism. he rejected the iron curtain. and he refused to concede that freedom would not prevail. While the Soviet Union was extending its influence and doctrine throughout the world. President Reagan. in the face of severe criticism. pursued a different vision. He knew that the enemy must be defeated. not tolerated. We now know he was right in his actions to bring an end to communismmillions were freed and that global threat no longer exists. Today. naysayers are at it again. Their droning doubt is all too familiar. Much of this defeatist criticism is being leveled by the very same people who. having access to the same intelligence as the president. agreed that Iraq posed a real and immediate threat. And these very same people supported going into Iraq to fight the war on terror. Now they want to throw up their hands and walk away before the job is done. No one ever said this would be easy. and mistakes have certainly been made. This is a warand it is painful and horrific. Every life lost is one tragic loss too many. But we must ensure that their sacrifice was not in vain. We must honor our fallen heroes. heroes like Major Jeffrey Toczylowski. by completing the job they set out to do. Major Toczylowski. seen here. was a Special Forces detachment commander assigned to the 10th Special Forces Group. Two weeks ago in Anbar province. he made the ultimate sacrifice for his country. In his last email home to his family and friends. he wrote how they should respond if he were to lose his life in battle: And I quote: Dont ever think that you are defending me by slamming the global war on terrorism or the U.S. goals in that war. As far as I am concerned. we can send guys like me to go after them. or we can wait for them. to come back to us again. I died. doing something I believed in and have no regrets. except that I couldnt do more. What a powerful testament to the commitment of our service members fighting the war on terror. Just yesterday. we debated an amendment to the Defense authorization bill that would have forced the administration to set an arbitrary date for the withdrawal of U.S. troops. I am pleased the Senate rejected this proposal. The FristWarner amendment we accepted7919sent a messagea forwardlooking messagethat we expect the Iraqis to continue their progressand the Congress. in its oversight. will continue to receive reports on the progress being made. The timeline we should focus on is December 15 the election of a parliamentary government. The establishment of a constitutional democracy. coupled with the continued training of Iraqi security forcesnow exceeding 210.000 personnelwill in time allow the Iraqis to defend themselves. and the United States to bring our troop levels down. Around the country. Iraqi forces are now overseeing 72 percent of security checkpoints and leading 43 percent of all combat patrols. Two Iraqi brigades have been assigned their own battle space in Baghdad in an area once a haven for insurgents. Freedom and democracy in Iraq are the terrorists worst nightmare. They know what is at stake and try desperately to derail our success. In a letter intercepted last month from Bin Ladens deputy Zawahiri to alQaidas leader in Iraqthe terror networks plan was exposed: to expel the Americans from Iraq. establish radical Islamist authority in the country. and extend the terrorists jihad into neighboring countries and around the world. They seek to destroy our very way of life. We cannot cut and runwe know all too well what is at stake in this global war against terror. To our men and women in uniform who are protecting our freedom and our security. I say thank you and God bless you. You make us so very proud. I yield the floor.",2005-11-16,NC,2005
Mr. Speaker. I intend to vote for this resolution because I want to salute the elections in Iraq and our U.S. troops there. And I oppose set time tables for a U.S. withdrawal from Iraq. However. in good conscience. I must say I am deeply offended that. for the second time in 1 month. the House Republican leadership has brought a resolution dealing with the vital issue of war and peace to the floor of this House on a partisan basis without a single committee hearing. without a single witness and less than 24 hours after this resolution was even introduced. Eight seconds. Eight seconds. That is how much the House leadership and Rules Committee has given each Member of Congress to speak on this vital issue today. How dare the leadership give itself the time to express their views of conscience but deny other Members of Congress the right to express their views of conscience on the Issue of when to bring our troops home from harms way. We have had time to rename dozens of post offices. Are our troops not worth more than 8 seconds per House Member for debate? I think so. I hope and pray the Iraqi parliament gives its members a greater voice in their democracy than U.S. Members of Congress are being given in ours today. The Republican leadership could have worked on a bipartisan basis to write a resolution saluting the Iraqi elections and our troops there. We could have had a unanimous vote to send to our troops during the Christmas and holiday season. Instead. the leadership cynically chose to push a partisan resolution that they knew would split the House. would split the American people. and send a mixed message. not a unified message. to our troops in harms way. And as someone who has represented over 40.000 soldiers. Army soldiers who have fought in Iraq. I think it is shameful that the House Republican leadership would put its partisan ploys above the interests of supporting and sending a unified message of support to our troops in Iraq.,2005-12-16,TX,2005
"Mr. Speaker. the three words from the official seal of the United States Army states: ""This well defend."" Sergeant Bill Meeuwsen was a member of the Army and he died carrying out this motto. defending the United States of America. Mr. Speaker. I rise today to pay tribute to Sergeant Bill Meeuwsen. He was truly a remarkable person. Bill was born in Mount Vernon. Washington. on February 10. 1981. and when he was 10 years old. he and his family found their way to southeast Texas and moved to Kingwood. Texas. He attended Kingwood High School. one of the finest high schools in this country. and he graduated in 1999. He went on to Texas A&M University. and he and some of his friends enlisted in the United States Army as a result of the attacks of September 11. 2001. His father Mike said ""Bill strongly believed that we all share a responsibility to serve on behalf of God and country. to protect freedoms we all cherish so deeply."" It was that sense of patriotism that led him to enter the United States Army. Bill was initially deployed with the renowned Band of Brothers to Camp Giant. near the Korean demilitarized zone in March of 2003. A year later. he was assigned to the 2nd Battalion 502nd Infantry Regiment. 2nd Brigade Combat Team of the 101st Airborne Division of Fort Campbell. Kentucky. It was there he married his wife. Lauren Lynn. on August 18. this year. 2005. She was the daughter of a Colonel who was also serving in Iraq. Bill was then deployed to Iraq just 3 months later. in October of 2005. Two months after that. on the day before Thanksgiving this year. Sergeant Bill Meeuwsen was one of two soldiers killed in action when his unit came under direct fire near Baghdad. He was the 186th Texan killed in Iraq since the war began. One out of every ten people serving in the United States military today is from the State of Texas. Mr. Speaker. Bill is remembered as a person who loved his friends and family. He enjoyed playing basketball with his buddies. and he had compassion for animals. When he was growing up. he used to hide animals in his home. His friends and family will never forget his friendly and everpresent smile. E1 1615 He had a great sense of humor and a way of making anyone around him feel comfortable. His father. Mike. spoke of his sense of adventure and interest in exploring other countries and cultures. which he was doing by fulfilling his Army experience. While in Iraq. Bill spoke with his wife. Lauren. and parents. Mike and Thresa frequently. In one of his most recent conversations. he was upbeat and excited about his units recent success in the field in Iraq. He felt strongly they were accomplishing their mission and goal. making a difference in Iraq for those people. A week before he died. he sent home this photograph of him taking a break in Iraq enjoying tea in the Iraqi custom. Mr. Speaker. here is a photograph of Bill shortly before he was killed in active duty in Iraq. It shows this big man. this big son of America. taking a break while on duty in Iraq for his country and for the people of Iraq. During another conversation with his mother Thresa. she was crying when she spoke with her son because Bills platoon had recently suffered four casualties. and she was worried how he was handling this. But Bill was very clear in his response to his mother. He told his mother. ""Mom. you do not need to cry for the soldiers who were killed. They are all in heaven. They were good men. They died doing what they wanted to do. Cry for their families."" Wise words from one of Americas sons. His clear and matteroffact responses have been a tremendous source of comfort to his wife and to his parents since his death. While Bill was stationed in Korea before he went to Iraq. he met a man named Ahn. Ahn was a sergeant in the South Korean Army. He and Bill made quick friends. They made an odd pair since Ahn was relatively short and Bill was 6 foot 4 inches tall. On numerous weekends the two of them would catch the train to Seoul. South Korea. where they explored the city. and Ahn helped Bill learn the customs of the Korean people. Bill even got to go to Ahns parents home. After he learned of Bills passage. Ahn sent a heartfelt letter in broken English to the Meeuwsen family in Texas. It reads in part: ""There is an old Korean saying that too nice and good person tends to be taken by God earlier than usual. I strongly sure that Holy Father have special plan to brighten the heaven with Mr. Meeuwsen."" Mr. Speaker. I am sure that heaven Is already brighter with Bill up there. and I would like to extend my prayers and our condolences to his parents. Mike and Thresa. to his relatives. his friends. the community of Kingwood. Texas. his wife. Laura Lynn. Sergeant Meeuwsen touched so many lives in his 24 years. He was a freedom fighter. he was an Aggie. a son of proud parents. a member of the band of brothers. an American warrior. and an inspiration to all patriots. His patriotism and heroism and his life will not be forgotten. He paid for freedom with his life. He paid for our safety with his blood. and he paid for our future years with his youth. When I talked to Sergeant Meeuwsens father. Mike. about what his son believed in and his reasons for his personal involvement in Iraq. he said this: ""I am here for God. country. and freedom."" Mr. Speaker. that says it all. God bless Bill and God bless our troops and God bless America. That is just the way it is.",2005-12-08,TX,2005
"Mr. Speaker. last Wednesday I spoke about Marine 2nd Lieutenant Ilario Pantano and his struggle to defend his actions in battle. April of 2004 was a time of widespread violence from Iraqi insurgents. It was the deadliest month of the war. On April 15. 2004. Lieutenant Pantano was faced with a very difficult decision. Just 3 days after he had witnessed a deadly ambush. his unit received a tip about a weapons stockpile. Leery of the tip. he led a unit of 40 men to the area and immediately noticed two Iraqis in a vehicle who appeared to be escaping the area. After stopping the vehicle. he ordered the two Iraqis to search the vehicle themselves so as to avoid a booby trap for himself or the others under his command. Suddenly. he said. the two insurgents pivoted towards him after disobeying his command to stop. and in a splitsecond decision Lieutenant Pantano decided he had to fire his weapon to protect himself and his men. It was not until 21/2 months later that his radio operator mentioned the incident to another Marine. who then accused Lieutenant Pantano of murder. He now is facing charges of two counts of murder. Mr. Speaker. I have met Lieutenant Pantano and his family. I have watched again and again the ""Dateline"" interview Stone Phillips conducted with Lieutenant Pantano. and I have researched this situation at length. I believe Lieutenant Pantano is truthful in his recounts of the events of April of 2004 and he was justified in his action while having to make a splitsecond battlefield decision. I question why the radio operator would wait 2 months to tell his report of the events if he really believed murder had taken place. Furthermore. as is noted in the ""Dateline"" video. the sergeant was never even present for the actual shooting. How can he make a judgment call on something he did not see? Mr. Speaker. I have put in a resolution. H. Res. 167. to support Lieutenant Pantano as he faces yet another difficult fight for his life. I hope that my colleagues in the House will take some time to read my resolution and look into this situation for themselves. I believe a great unfairness has occurred here: and as the United States House of Representatives. we stand by our brave men and women in uniform as they protect and serve our Nation. Mr. Speaker. before closing. I would like to say that there is a Web site that his mother has established. It is called defendthedefenders.org. and may God continue to bless our men and women in uniform and bless America.",2005-04-12,NC,2005
"This is signed by Mr. HUNTER. and it has a number on it. Just think of the mischief alZarqawi can do with this when he puts it on the Internet. We have a signed document from the Chair of thechairman of the Committee on Armed Services asking for immediate withdrawal. Now. I have an email. too. We all get them. This is from the president of the Oregon War Veterans Association. who did disagree with Mr. MURTHA and knows my position against the war. He said. ""I am writing not only to thank you for your service. but also to ask you to be cautious about politicizing the war effort in Iraq. It is our determination to keep our servicemembers safe from injury that may come from pure partisan political sabotage.- and if a fabricated document fabricating the position of the chairman of the Armed Services Committee with his signature on it which is now winging its way around the world is not pure partisan political sabotage. I do not know what is. If you have good sense. you will withdraw this resolution. We will even give you unanimous consent to do it. Mr. HUNTER. But if you will not. maybe you can start doing your job: Hold a few hearings and a little bit of oversight in what is going on in Iraq. and maybe we can even act like the bipartisan Senate and ask that the President report to us on his goals. objectives and progress in Iraq. But none of this has happened in this House. This is the only substantive action you have taken on Iraq since we went in there. and you should be awfully ashamed.",2005-11-18,PA,2005
"I thank the gentleman for yielding. and I rise in strong support of this rule and the underlying resolution as well. because this House must show our troops. the Iraqi people. and our terrorist enemies that we are committed to achieving victory in Iraq. Mr. Speaker. just a couple of days ago. I spoke with a constituent of mine named PFC Josh Sparling. Josh serves in the 82nd Airborne Division with the 3rd of the 504th. also proudly known as the Blue Devils. Josh was wounded by an IED while serving with his unit in Ramadi. Iraq. He is currently at Walter Reed Hospital recuperating from surgery. with doctors working literally to save his leg. When I talked to Josh. he did not want to complain about his wounds nor the pain that they were causing him. No. this American hero wanted to talk to me about the progress being made on the ground in Iraq. and how well the new Iraqi troops performed in the field. and how committed the Iraqis were to reclaiming their country from the terrorists. His proudest day in Iraq was when he provided security in the Iraqi election last October. He watched thousands of Iraqis singing and celebrating on their way to polling stations. It made him proud that the American military was accomplishing their mission to spread peace and hope and freedom and democracy. He was disappointed that he was not in Iraq right now with his unit providing security for yesterdays election and watching the left flank of his buddies. Mr. Speaker. that is commitment. That is dedication. what we expect and what we get from our brave men and women in uniform. Yesterdays election was a great victory for the Iraqi people. more proof of an historic pivot In that part of the world. and now is not the time to wave the white flag just as our Iraqi allies begin the difficult business of forming a new democratic government. We cannot redeploy troops based on political concerns instead of needs on the ground to secure victory. We must not let down all of our brave men and women in uniform who have served so remarkably. We cannot let down over 11 million Iraqis who yesterday stuck a finger in the eye of the terrorists as they stuck their finger in that blue ink. We cannot give our terrorist enemies a victory which they cannot achieve on the battleground. We need to send a message. this House needs to send a message. today that we are committed to completing the mission. Vote ""yes"" on the rule and the underlying resolution.",2005-12-16,MI,2005
Mr. Speaker. the time has come for a new national security strategy because our current path will only lead to future acts of terrorism and an increasingly insecure United States of America. Most Americans understand that the best way to protect our country is through smarter policies right here at home. not through aggressive military combat abroad. In fact. a poll released today indicates that support for the war in Iraq is at its lowest level yet. Maybe that is because most Americans know that Iraq never possessed weapons of mass destruction. never had a connection to al Qaeda. and never played a role in the terrorist attacks of Yet the Bush administration claimed each of these examples as fact in order to justify going to a war in Iraq and just over 2 years ago the U.S. invaded Iraq. Since then. more than 1.600 American soldiers. at least 24.000 noninsurgents Iraqi civilians. have paid for this false war with their lives. and over 12.000 American soldiers have been wounded forever. Clearly the Presidential national security platform is not just immoral. it is incompetent. There has to be a better way. a better way than this. Fortunately. there is. Earlier tonight I reintroduced the SMART Security resolution for the 21st century. SMART security clearly has increasing support among Members of Congress because at the end of the 108th Congress we had 50 cosponsors to the SMART security bill. This year alone. SMART already has 49 original cosponsors. and myself. and it was just introduced today. SMART. which is Sensible Multilateral American Response to Terrorism. has five major components. First. we must prevent future acts of terrorism by strengthening international institutions and the rule of law. For the past 4 years. the Bush administration has worked to discourage international cooperation. Most recently. his example of hostility toward diplomacy is the nomination of the hardline unilateralist John Bolton to represent our country to the United Nations. Unilaterialism is not the answer because terrorism is not just Americas problem. We can reinvigorate our international relationships by encouraging our United Nations and NATO partners to help us root out terrorist networks and put a stop to financing international terrorist groups. Second. we must stop the proliferation and spread of weapons of mass destruction. In the past. President Bush has indicated this is the greatest threat America faces. Yet he has both aggressively pursued new nuclear weapons like the bunker buster bomb. and he does not support international treaties that seek to end the spread of chemical and biological weapons. C1 1945 Not only does SMART security promote compliance with Americas commitments to existing treaties. it also calls for the United States to set an example for the rest of the world by renouncing the development and testing of new nuclear weapons. Third. we must address the root causes of terrorism. The first front line 51. Pt. 7 10243 in the war on terror has to be confronting the despair and deprivation that foster it. There is a demonstrated link between an educated citizenry and a decrease in support for terrorism which is why SMART security wholly encourages democracybuilding. human rights education. sustainable development: and education. particularly for women and girls in these nations. These are the programs we need to pursue in Iraq. not continued military operations. Fourth. we must shift Americas budget priorities to more effectively meet our security needs. We need stronger investments in peacekeeping. in reconstruction. and humanitarian and developmental aid. We simply cannot afford to spend billions each year on outdated or unproven weapons systems like the missile defense shield which has yet to be proven successful. Fifth. the U.S. must pursue to the fullest extent alternatives to war. War needs to be the very last resort. to be considered only after every single possible diplomatic solution has been exhausted. Mr. Speaker. the security of the American people is perhaps the most important issue we must address in the postSeptember 11 world. but we must address it in a smart way. As the worlds largest democracy. we have a responsibility to utilize all diplomatic possibilities before resorting to force.,2005-05-18,CA,2005
Madam Speaker. night after night we watch the left come to the floor and beat the drums of retreat on the war on terrorism. They want us out of Iraq. they want us out of the Middle East. and they want us to end our aggressive war on terrorism. I have to admit in my heart I would like to see the troops home. but my intellect tells me we cannot afford to leave our children a world in which Middle Eastern terrorists have free reign. I want our troops to know that they have a grateful Nation behind them. regardless of what they may hear from some in this body. I want our Tennessee National Guardsmen. our Fort Campbell families and. as we approach Veterans Day. all of our Nations patriotic veterans to know we appreciate their service and their commitment. As of October 4. 2005. a total of 206.500 Iraqi security forces have been trained and equipped. That is progress. and the American people can be confident that progress is being made. So do not believe the ranting of the left when they tell you all is lost. that hope is pointless and that we are losing. We are not.,2005-11-03,TN,2005
Mr. President. I have had to come to this Chamber many times and have had the privilege of doing so since 1987 when I entered this body. I never thought I would have to come to the Senate floor to defend the integrity and the reputation of a brave young American who has put his life on the line for his country defending the freedom of Afghan and Iraqi people. The remarks of the Senator from Alabama concerning his allegations of abuse and his disparagement of his word and his conduct Is unacceptable. This young man. Captain Fishback. served in Afghanistan and Iraq. is a member of the 82nd Airborne. was highly decorated. and had the courage to come forward because of his deepseated dedication to this Nation and his desire to see that we do the right thing in the treatment of prisoners of war. He says very eloquently: ... Do we sacrifice our ideals in order to preserve security? Terrorism inspires fear and suppresses ideals like freedom and individual rights. Overcoming the fear posed by terrorist threats is a tremendous test of our courage... Captain Fishback is a noble. brave young American. He does not deserve to be disparaged on the Senate floor by any Senator. and the Senator from Alabama owes him an abject and deep apology. I yield back the remainder of my time.,2005-10-05,AZ,2005
"Mr. Speaker. I rise in disgust at the level of cynicism that is represented by this resolution. This exercise by the House Republican leadership is about as unAmerican and contemptuous as it gets. I support Mr. MURTHAs resolution to bring about an end to U.S. operations in Iraq inand I quote-""at the earliest practicable date."" The resolution before us is not about that. This resolution is a blatant political effort to make it look like the Presidents Iraq policy has broad support in Congress and among the publicwhich it obviously does not. Worse. it transforms the sacrifice of our brave troops into crass political exercise. Mr. Speaker. I have opposed this war from the beginning. I wasnt convinced of the need for it and deeply concerned about the potential fallout that it could precipitate. Sadly. many of my concems have been borne out. as nearly 2.100 brave Americans have lost their lives and many thousands more have been wounded. Today. the insurgency continues unabated and now Iraq is a hotbed of terrorist activity. We are less secure today than before we invaded. As a result. Americas position and influence in the world have suffered greatly in the process. I believe it is long past time that the administration produce an exit strategy for Iraq and am deeply disappointed that all we have seen is more of the same arrogance and incompetence that got us here in the first place. I am not surprised by Representative MURTHAS statement yesterday.",2005-11-18,CA,2005
Mr. President. I want the Senate to know I welcome the attention of Senators to the problem of the avian virus. In 1997. because of information I discovered concerning what Senator OBAMA just mentionedthe intersection where wild birds come to Alaska from the Chinese mainland and other places in the world. including Russiawe began a series of funds in the Agriculture bill to study the process of this virus being transmitted. As Senator OBAMA has mentioned. so far it has always been bird to bird or animal to animal. There has been no transmutation to take it from human to human or bird to human. It is one of the dangerous problems of the world. no question about it. When I first heard of Senator HARKINs amendment. I said I mightI said I would cosponsor it. As I read it. it is not just about the virus. It is reversing the Presidents decision with regard to State and local public health agencies. It is starting an addition to the domestic vaccine infrastructure. All of that. I understand. was part of the briefing some Senators had yesterday and I am informed others will soon get. There is a BioShield group working in the administration. particularly in the agencies that are dealing with disease control and various other subjects. There will undoubtedly be a presentation by them to the Congress. There has not been such a presentation yet. The briefing the Senators got was for the information concerning what those people are doing who are working on that plan. This is an amendment that sort of short circuits the concept of dealing with it and asks for some of the money they ask for. but I am told the amendment will not distribute the money the way the BioShield proposal will distribute it. It is brought to us as an emergency measure. It may well be that the BioShield people bring us a bill that Is partially emergency and partially funded. We do not know yet. 51. Pt. 16 September 29. 2005 But very clearly we do know there is no current humantohuman transmission that has been known of in the world. For us to say this is the greatest problem we have and is superior to some of the things we are doing. particularly in Iraq or in the war on terror. I think is a totally misplaced comparison. as far as I am concerned. I am just back from Iraq. I have seen some of the dangers over there and have talked to some of the people who have been injured over there. To compare the money we have in this bill to fund them with funding a proposal to deal with a virus. for something that has not yet become a threat to human beings. I believe is wrong. The BioShield proposal will be before the Congress. I am told. in this Congress. I want to announce now that I will ask the chairman of the Budget Committee to raise a point of order to this amendment. It is an emergency declaration. It is not the recommendations of the BioShield group who briefed the Senator last night. It is a premature attempt to bring it to the floor on the Defense bill where it does not belong. So I hope the Senate will agree with us and not make this an emergency appropriations at this time. Now. there is no question in my mind this could well develop into a political argument. I have been on this floor now since 1981 as one of the managers of this bill. I cannot remember a time when we had a political argument on a nongermane amendment to this bill. This is a bill to fund the people in uniform overseas. It is not the authorization bill where there are amendments from time to time offered which are nongermane. We have had a policy of no nongermane amendments on this bill. I intend to pursue that policy. This is not a germane amendment. This is an amendment that is premature in terms of avian flu. Again. I say no one has a greater interest in this avian flu than I do. When I go home on weekends and I go to a restaurant I love. I know I am sitting next to people who have just come back from Russia. We go to Russia daily from my State. We go to China daily from my State. We have pilots who fly planes throughout China. throughout Russia. living right there in the community in which I live. We know there is an avian flu potential over there. The birds that come from over there intersect with our birds. We know that. We have been studying that since 1997. Just yesterday. I talked to a doctor about avian flu vaccine and when we would be able to get it for Alaska. I was told we will get it in time. But now I come out here and I have an amendment to be offered when we take up the bill that makes it an emergency to appropriate almost $4 billion. and not on the basis of recommendations of the experts but on the basis of some Senators who were briefed yesterday. prematurely. at their request. of studies that are going on at the administration. Now. I am not one who takes lightly bringing subjects to this bill that do not pertain to protecting people in uniform. We had a similar situation once with regard to anthrax and other studies. and we acted very promptly because that did apply to people in uniform. But this is not something that pertains to the defense of the United States. It could very well be in the future a very vital issue to our Nation and to the world. but right now we ought to wait for the scientists to come and tell us what needs to be done. how it needs to be done. where it needs to be done. and who is going to do it. But this is throwing money at a wall. I will oppose that.,2005-09-29,AK,2005
