speech,date,state,year
Mr. Chairman. I yield myself such time as I may consume. Mr. Chairman. I rise to oppose this amendment. but as I have privately said to my friend from Oregon. we do believe that we are on the same philosophical page. We are just arguing about different dollar amounts. I am opposed to it. though. for two different reasons. really. Number one. we have increased these accounts. and we have increased it in opposition of what the administration originally requested. So the House did take into account the need. and we did bump things up. For example. USAID. we are increasing it $40 million. The gentleman from Oregon is at $60 million. In terms of the economic support fund. we have increased it $272 million. he is at $864. For diplomatic security. we are at $17 million. he is at $34 million. As far as the demining account. we have increased it to $35 million. and I believe the gentleman is at $70 million. But we have already taken money out of Iraq and out of the administrations request. and that is in the report outlined on page 22. And we also recognize the need for so many of these projects that the gentleman from Oregon in his amendment is supporting. For example. we have a major. a major push to finish the road from Kabul to Kandahar. And the gentleman. I think. has been to Afghanistan. as has this committee. And I hope that that road goes all the way to Bagram. eventually. But the road is a top priority of this committee. Also. we are pushing for private sector development and power generation is a top priority of the committee. We are also asking for help with infrastructure in Afghanistan and schools and myriad of other things. The gentleman from Oregon had mentioned also about the need for an airplane. We actually in a different portion of this to instruct USAID to get that aircraft that the gentleman mentioned. That is on page 15 of the report. where we require the use of dedicated. contract air service within Afghanistan. So many of the things that this amendment supports. the committee is supporting. And also. we have taken the money out of Iraq. We have taken the lowerlying fruit and lowerhanging fruit out of the account. And that leads me to the second reason why I oppose this amendment. And that is that what we are doing. if we accept this amendment. is we are reducing the money by $500 million that would go to Iraqs reconstruction. We do not know where that money is coming from. Mr. Chairman. Will it come out of electricity. will it come out of schools. will it come out of roads? Where it will come from? Because what we have already done when we have taken the money out of what the subcommittee recommended is we identified certain areas in Iraq that we thought the money could be shifted to Afghanistan. But this amendment. while it is very specific on where it should be spent in Afghanistan. it is not specific on where it should not be spent in Iraq. And because of that. we believe. the subcommittee and the full committee. the bill is already scrubbed fairly well and that. at this point. it would be unwise to accept this amendment. Mr. Chairman. I reserve the balance of my time. LI 2215,2003-10-16,GA,2003
"Madam President. I thank the distinguished chairman of the Appropriations Committee. Senator STEVENS. and I also thank the distinguished Democratic whip for their courtesies. Madam President. in 1837. Danish author Hans Christian Andersen wrote a wonderful fairytale which he titled ""The Emperors New Clothes."" It may be the very first example of the power of political correctness. It is the story of a ruler of a distant land who was so enamored of his appearance and his clothing that he had a different suit for every hour of the day. One day two rogues arrived in town. claiming to be gifted weavers. They convinced the emperor that they could weave the most wonderful cloth. which had a magical property. The clothes were only visible to those who were completely pure in heart and spirit. The emperor was impressed and ordered the weavers to begin work immediately. The rogues. who had a deep understanding of human nature. began to feign work on empty looms. Minister after minister went to view the new clothes and all came back exhorting the beauty of the cloth on the looms even though none of them could see a thing. Finally a grand procession was planned for the emperor to display his new finery. The emperor went to view his clothes and was shocked to see absolutely nothing. but he pretended to admire the fabulous cloth. inspect the clothes with awe. and. after disrobing. go through the motions of carefully putting on a suit of the new garments. Under a royal canopy the emperor appeared to the admiring throng of his peopleall of whom cheered and clapped because they all knew the rogue weavers tale and did not want to be seen as less than pure of heart. But. the bubble burst when an innocent child loudly exclaimed. for the whole kingdom to hear. that the emperor had nothing on at all. He had no clothes. That tale seems to me very like the way this Nation was led to war. We were told that we were threatened by weapons of mass destruction in Iraq. but they have not been seen. We were told that throngs of Iraqis would welcome our troops as liberators. They have not been seen as liberators but as occupiers. We were told that the throngs of Iraqis would welcome our troops with flowers. but no throngs or flowers appeared. We were led to believe that Saddam Hussein was connected to the attack on the twin towers and the Pentagon. but no evidence to that effect has ever been produced. We were told in 16 words that Saddam Hussein tried to buy ""yellow cake"" from Africa for production of nuclear weapons. but the story has turned into empty air. We were frightened with visions of mushroom clouds. but they turned out to be only vapors of the mind. We were told that major combat was over but 101as of October 17Americans have died in combat since that proclamation from the deck of an aircraft carrier by our very own emperor in his new clothes. Our emperor says that we are not occupiers. yet we show no inclination to relinquish the country of Iraq to its people. Those who have dared to expose the nakedness of the administrations policies in Iraq have been subjected to scorn. Those who have noticed the elephant in the roomthat is. the fact that this war was based on falsehoodshave had our patriotism questioned. Those who have spoken aloud the thought shared by hundreds of thousands of military families across this country. that our troops should return quickly and safely from the dangers half a world away. have been accused of cowardice. We have then seen the untruths. the dissembling. the fabrication. the misleading inferences surrounding this rush to war in Iraq wrapped quickly in the flag. The right to ask questions. debate. and dissent is under attack. The drums of war are beaten ever louder in an attempt to drown out those who speak of our predicament in stark terms. Even in the Senate. our history and tradition of being the worlds greatest deliberative body is being snubbed. This huge spending bill-$87 billionhas been rushed through this Chamber in just 1 month. There were just three open hearings by the Senate Appropriations Committee on $87 billion87 for every minute since Jesus Christ was born-$87 billion without a single outside witness called to challenge the administrations line. Ambassador Bremer went so far as to refuse to return to the Appropriations Committee to answer additional questions because. and I quote: ""I dont have time. Im completely booked. and I have to get back to Baghdad to my duties."" Despite this callous stiffarm of the Senate and its duties to ask questions in order to represent the American people. few dared to voice their opposition to rushing this bill through these halls of Congress. Perhaps they were intimidated by the false claims that our troops are in immediate need of more funds. But the time has come for the sheeplike political corrections which has cowed Members of this Senate to come to an end. The emperor has no clothes. This entire adventure in Iraq has been based on propaganda and manipulation. Eightyseven billion dollars is too much to pay for the continuation of a war based on falsehoods. Taking the nation to war based on misleading rhetoric and hyped intelligence is a travesty and a tragedy. It is the most cynical of all cynical acts. It is dangerous to manipulate the truth. It is dangerous because once having lied. it is difficult to ever be believed again. Having misled the American people and stampeded them to war. this administration must now attempt to sustain a policy predicated on falsehoods. The President asks for billions from those same citizens who knew that they were misled about the need to go to war. We misinformed and insulted our friends and allies and now this administration is having more than a little trouble getting help from the international community. It is perilous to mislead. The singleminded obsession of this administration to now make sense of the chaos in Iraq. and the continuing propaganda which emanates from the White House painting Iraq as the geographical center of terrorism is distracting our attention from Afghanistan and the 60 other countries in the world where terrorists hide. It is sapping resources which could be used to make us safer from terrorists on our own shores. The body armor for our own citizens still has many. many chinks. Have we forgotten that the most horrific terror attacks in history occurred right here at home? Yet. this administration turns back money for homeland security. while the President pours billions into security for Iraq. I am powerless to understand or explain such a policy. I have tried mightily to improve this bill. I twice tried to separate the reconstruction money in this bill. so that those dollars could be considered separately from the military spending. I offered an amendment to force the administration to craft a plan to get other nations to assist the troops and formulate a plan to get the U.N. in. and the U.S. out. of Iraq. Twice I tried to rid the bill of expansive. flexible authorities that turn this $87 billion into a blank check. The American people should understand we provide more foreign aid for Iraq in this bill. $20.3 billion. than we provide for the rest of the world. I attempted to remove from this bill billions of dollars in wasteful programs and divert those funds to better use. but at every turn my efforts were thwarted by the vapid argument that we must all support the requests of the Commander in Chief. I cannot stand by and continue to watch our grandchildren and their children become increasingly burdened by the billions of dollars that fly out of the Treasury for a war and a policy based largely on propaganda. hype. and prevarication. We are borrowing $87 billion to finance this adventure in Iraq. The President is asking this Senator to pay for this war with increased debt. a debt that will have to be paid by our children and by those same troops who are currently fighting this war. I cannot support outlandish tax cuts that plunge our country into potentially disastrous debt while our troops are fighting and dyingfour more died within the last 24 hoursin a war that the White House chose to begin. I cannot support the continuation of a policy that unwisely ties down 150.000 American troops for the foreseeable future with no end in sight. I cannot support a President who refuses to authorize the reasonable change in course that would bring traditional allies to our side in Iraq. I cannot support the politics of zeal and -might makes right"" that created the new American arrogance and unilateralism that passes for foreign policy in this administration. I cannot support this foolish manifestation of the dangerous and destabilizing doctrine of preemption that changes the image of America into that of a reckless bully. The emperor has no clothes and our former allies around the world were the first to loudly observe it. I shall vote against this bill because I cannot support a policy based on prevarication. I cannot support doling out 87 billion additional of our hardearned tax dollars when I have so many doubts about the wisdom of its use. I began my remarks with a fairytale. I shall close my remarks with a horror story in the form of a quote from the book ""Nuremberg Diaries."" written by G.M. Gilbert. in which. the author interviews Herman Gehrig: We got around to the subject of war again and I said that. contrary to his attitude. I did not think that the common people are very thankful for leaders who bring them war and destruction. ... But. after all. It is the leaders of the country who determine the policy and It Is always a simple matter to drag the people along. whether It is a democracy or a fascist dictatorship or a Parliament or a Communist dictatorship. There is one difference. In a democracy the people have some say in the matter through their elected representatives. and in the United States only Congress can declare wars. Oh. that is all well and good. but voice or no voice. the people can always be brought to the bidding of the leaders. That is easy. All you have to do is tell them that they are being attacked and denounce the pacifists for a lack of patriotism and exposing the country to danger. It works the same way in any country. I yield the floor.",2003-10-17,WV,2003
Madam President. I applaud the senior Senator from Arizona for offering this seconddegree amendment in the nature of a substitute. To characterize this amendment and this whole debate. we are getting down to where this is truly a referendum on the people who supported us in the recent war. Our closest alliespeople we are going to continue to go forward with in a very uncertain worldare they people we are going to continue to work closely with when it comes to times of conflict? The waiver is only for those six countries that worked with us very closely in the recent Iraq conflict. We are probably limiting it down too far. but we are doing that to try to at least say to the people who want the underlying Dayton amendment that we are going to at least limit it to those six countries that worked with us most closely in the last conflict. Right now. we sell to them and they sell to us. We sell to them in much greater numbers than they sell to us. Normally. when we are talking trade around this body. most countries are selling more to us than we are to them. Yet we are still trying to lower tariffs on a lot of those countries to try to increase more trade back and forth. But in this case. we dominate the defense industry in the world. This amendment could threaten the domination we have of the defense industry in the world. This amendment would say to our allies we want to sell you our products. but we are not willing to buy your products. This. in effect. sets up a trade war with our closest allies. Do we want to do that? No one wins in a trade war. Everybody loses. This would send a very poor message at exactly the wrong time to set up a trade war. Our closest allies worked with us. as we saw. in Iraq. They were working so well together in training. with our equipment. so that when we go into a conflict. our communications devices could talk to each other. If we set up this kind of a trade war. we can threaten that type of integration in our training. I fully support this amendment the Senator from Arizona has proposed today. I think the underlying amendment is faulty. and we need to have this seconddegree amendment in the nature of a substitute to make sure we do not go down the wrong path. I want to inform the rest of the Senators what we are trying to do timewise. as far as the schedule is concerned. We are trying to work out a unanimous consent agreement now to have a vote. hopefully somewhere around 6 oclock. if that is possible tonight. on the underlying amendment. and then possibly on the seconddegree amendment. and possibly after that have a sidebyside vote on the Dayton amendment. We dont know whether or not that is possible. We are trying to work that out and to alert people of the potential schedule for tonight. There is no agreement worked out yet. With that. Madam President. I suggest the absence of a quorum.,2003-05-21,NV,2003
Mr. Chairman. with some reluctance I rise in opposition to my friend the gentleman from Indianas amendment. The gentleman knows that. We spoke about this. I considered it very heavily. but here is where I come down in opposition. I think we have to go back to thinking about why we got here. how we got here. We got here for the sake of freedom. for the sake of the freedom of our own people. I go back to the morning of September 11 in my own memory. and we have to remind ourselves that we were attacked. This was an act of war. and we went to war for the sake of freedom. Those that attacked us are in multiple places around the world. certainly not the nation of Iraq. but the people in power in Iraq were part of those. as the President put it. supporting terror. you are either with us or you are against us. I used to be a banker. I was never able to walk up and down the streets of my communities and force people to sign loan documents: This is the amount that I force you to borrow. and these are the terms and conditions that I am going to force you to repay me on. It does not work that way. What we are about in this is about freedom. and in this very building that we have the privilege of serving in. there were people once that served here for the sake of freedom who said they would pledge their lives. their fortunes and their sacred honor for the sake of freedom. We have the same obligation. They did not say this is the price tag. these are the terms and I expect a check back. We cannot force this upon the people of Iraq. We have to be willing to stand up and pay the price. the price of freedom. I would love to go home for political reasons and say. oh. we loaned the money. we are going to get a check back. That is not the way it works when the obligation is freedom. an ideal that we pledge our lives. our fortunes and our sacred honor for. So with great reluctance. I am in opposition to the gentleman from Indianas amendment. but I know that we are together in spirit in the overall objective to win this war on terror.,2003-10-16,CO,2003
Mr. Speaker. I thank the gentleman for his participation. and I want to express my appreciation for his thoughtful analysis of this issue. We do have to prioritize. and the suggestion he makes is a good one. As was mentioned earlier. today was the first day of school in Iraq. and in my visit there. we learned that America has done a great deal to rebuild the schools. although Americans will say. well. why are we rebuilding their schools and not ours. As I explained earlier. what we are doing is going in and painting existing school buildings. But helping the people of Iraq educate their children is a critically important role for America. Again. it helps us to win over their hearts and minds and to do what our colleague. the gentleman from Georgia . said. and that is have the Iraqi people side with us in this struggle. For example. for them to help our troops find an explosive device that is planted and intended to kill an American. they are the best ones who can do that. Education is a big part of that effort. and to discuss education in Iraq further. I yield to our colleague. the gentleman from Illinois .,2003-10-01,AZ,2003
Mr. President. that is an eloquent summation as to why I have joined with my colleagues in introducing the Sunshine In Iraqi Reconstruction Contracting Bill. Tonight President Bush will address our Nation and will tell the world that Operation Iraqi Freedoms military action is over. at least insofar as major military engagements may be required. We know we will have continuing problems. like those we have seen in the last few days. But it is true we are now moving toward the second phase. which is the rebuilding of Iraq. So this colloquy we are having today is especially timely because of the Presidents announcement this evening. With respect to our going forward. I think the important points the Senator from Oregon has made need to be underscored because. for many of us. we want to see the plans that have been explained in the last several weeks about the rebuilding effort move forward as expeditiously and costeffectively as possible. We know. as we just heard from the distinguished Senator. that a number of contracts have already been let. They have been nobid or closedbid contracts. As one follows the information about these contracts in the press. it has become clearer and clearer this has been in the planning for quite some time and it has been largely the province of a rather small group of insiders. I think it is imperative. not only for the integrity of our procurement process. for the integrity of the congressional appropriation and oversight process. but for the integrity of the entire operation that has been undertaken in Iraq. to be transparent and open before the world. If I may ask the Senator from Oregon another question. is it correct the legislation we have introduced would require when contracts are awarded without a full and open competition. behind closed doors. that the awarding agencywhether it is the Department of Defense or USAIDwould have to publicly explain why they could not have had an open process?,2003-05-01,NY,2003
I thank the Chair. Mr. President. first I thank my colleague. Senator STEVENS. for his courtesy. I want to tell him again that my association with him is not so fragile as to be injured by any differences we may have between us on this amendment or any other question. The American people have only recently been exposed to some of the details of the $15.2 billion in funds that the President has requested for the reconstruction of Iraq. The more the public learns about this request. the more the people will want Congress to take a closer look at this request. My amendment would strike $15.2 billion in reconstruction funding for Iraq. But it does not touch 1 cent of the securityrelated funding in this $87 billion appropriations bill. My amendment would allow the Senate to go back to the drawing board and consider an entirely new bill that would only contain funds for rebuilding Iraq. A vote for the Byrd amendment is a vote for taking a fresh look at $15.2 billion in Iraqi reconstruction spending. A vote for the Byrd amendment is a vote for more hearings. more hearings about why these funds are needed. more hearings about your money. I have heard that expression so much when it has been used by our friends on the other side. talking about the tax cuts. saying: It is your money. It is your money. It is the peoples money that we are talking about here. A vote for the Byrd amendment is a vote for more hearings about why these funds are needed. Are there reasons to vote against my amendment? There sure are. There sure are reasons to vote against my amendment. If Senators want to spend $10 million to hire 48 bureaucrats for Iraq at the cost of $208.333 per pencil pusher. that is a good reason to vote against my amendment. If Senators want to support $9 million for creating new ZIP Codes in Iraq. vote against my amendment. That is a good reason. That is a dandy reason to vote against it. Let me say that again. If Senators want to support $9 million for creating new ZIP Codes in Iraq. vote against my amendment. Go to it. If Senators want to buy 80 pickup trucks at $33.000 when pickup trucks at a car dealership in any town in the USA start at just $14.000. vote against my amendment. Go to it. Vote against my amendment. A vote against the Byrd amendment to strike $15.2 billion in aid to Iraq is a vote for a padded bill. Go to it. A padded bill. The questionable items funded by this bill go on and on and on. The Presidents request contains $3.6 million for 600 radios and telephones at $6.000 each. How about that? According to the Business Week of May 12. Iraqi merchants sold satellite phones during the war for $900 each. This bill has $20 million to send Iraqis to a 4week business school course at a cost of $10.000 per month. How about that? That must be a great education. That must be a great education because tuition at Harvard Business School is less than $4.000 per month. As long as we are talking about education. the administration also wants to spend $30 million for English classes. at a cost of $1.500 per student. How about that? Thirty million dollars for English classes at a cost of $1.500 per student. Similar English programs in the United States reportedly cost just $500 to $1.000 per student. And there is more. There is more. There are more reasons to vote against my amendment. For example. there is also $2 million for museums and memorials. Is this money really an emergency? Is it? Some Iraqis dont think so. On September 29. USA Today quoted a car dealer in Iraq as saying about this money: OK. garbage collection I can understand. but statues? After Saddam. we are fed up with statues. If Senators support this kind of excessive spending. then vote against the Byrd amendment. But I think the Senate must take a new look at the $15.2 billion in reconstruction spending proposed by the administration. Interestingly. just yesterday. members Of the Iraqi Governing Council told the leadership of the Senate that they had not been consulted in putting together this budget request for the reconstruction of Iraq. We need to make sure there is a coherent plan for how this money is to be spent. I do not yet have any confidence that the administration has a solid plan for how it plans to spend this money. and the lack of a plan could leave working Americans on the hook for billions of dollars more for many years. I also do not yet have confidence that the administration has a plan for bringing in the international community to the occupation and reconstruction effort in Iraq. Some have argued that. if this reconstruction spending is delayed. it will result in increased danger to the troops. I simply dont understand how creating new ZIP Codes in Iraq. how hiring more bureaucrats for Iraq. how purchasing more pickup trucks for Iraq will make American troops any safer. What they need is a plan and an exit strategy. which includes getting troops and money from the international community. Vote for the Byrd amendment to strike this $15.2 billion and let the Senate take a new look at how we can share the cost of this reconstruction spending with the international community. I yield the floor.,2003-10-01,WV,2003
Mr. President. I rise today to address the situation in Iraq. Right now. America is bearing the primary burden in Iraq. Almost every day another soldier dies--not in combat but in postwar occupation. Our American soldiers must not bear this burden alone. Quite frankly. the American taxpayer must not bear responsibility for the cost of nation building alone. I urge our President. President Bush. to build an international effort to participate in sharing the burden and the responsibility of bringing order out of chaos in Iraq. The occupation of Iraq is something we all have to face up to. Last year. when the Senate debated the Iraq war resolution. I said this: We do not know whether our troops will be welcomed with flags or with land mines. Now we know. Our troops are facing great and grave danger. They are facing snipers. ambush. One soldier was shot in the back as he waited to buy a soda. Another was standing in line to buy DVDs. and he was shot in the back. This is not combat with an opposing army. These are murders. these are assassinations. and we need to stand up for our troops and give them the help and the backing they need. We need to stand up for these troops who are so dedicated. so duty driven. so wanting to do the job that America sends them to do. but they should not bear this all by themselves. with a few treasured allies. Since the President declared the end of hostilities. 82 soldiers have died. Our troops in Iraq are not peacekeepers or nation builders. There is no peace to keep and there is no nation to build. We have to start from scratch. Americas troops now are an occupying force. and they continue to face very fierce resistance in parts of Iraq. In some areas. it is guerilla war with house to house fighting with members of the Saddam Fedayeen or other groups still loyal to Saddam Hussein trying to kill them. They are trying to ambush our military convoys. Our forces are seeking to establish order and security. Yet they are very highly visible. whether they are guarding facilities such as power stations or delivering supplies or training the Iraqi police force. This puts them at grave risk. American soldiers must not face this danger all alone. About 148.000 American soldiers are still serving in Iraq. and we salute them. There are over 13.000 troops from the United Kingdom. Australia. Poland. and other countries. and we thank them for being there. Many Marylanders are serving there. including members of our National Guard and Reserves. and I stand up for them to make sure they get the backup they need and they can return home from their deployment. America should not stand with just a coalition of the few. We need to have the international force of the many. This is why we need to go to the U.N. and ask for help. We need to go to NATO and get them involved. and we need to go to the world to help pay for the cost of doing this. Occupying Iraq is not easy and it is not cheap. Rumsfeld has now doubled his estimates of the cost of occupying Iraq. from $2 billion a month to $4 billion a month. The Pentagon estimates that the total cost will be over $100 billion. The American taxpayers are bearing that responsibility. and they will bear that responsibility for some time to come. When we talk about responsibility. it should be the responsibility of the world to help rebuild the power stations while we are trying to work to create a new power structure. Last week I supported a burden sharing amendment to the State Department authorization bill. Ninetyseven Senators agreed to that. Not one disputed it. What did it recommend? That the President ask NATO to raise a military force for deployment in postwar Iraq. and to urge NATO allies and other nations to provide troops and police to the coalition efforts in Iraq. and that the President should call on the United Nations to urge its member states to provide military forces and civilian police to promote stability and security in Iraq. It also said go to the U.N. to ask for resources to rebuild and administer Iraq. Iraqi oil alone will not pay for this. We have to get these oil wells ready. When the President asked for authorization to go to war. I said that if it is important enough to go to war. if it is important enough to the world to go to war. then the world should come with US. We must bring the entire international community with us to share responsibilities and the burden of stopping these threats. I saw the situation we are in coming. That is what I worried about. that American troops would be there by themselves. with a few steadfast allies. and the American taxpayer would be the one facing this nation building. That was my position then and it is still my position. During the debate in the Senate. I urged the Senate to support the Levin amendment. which called for international legitimacy. for international cooperation. international support. including military and international resources. meaning real money. I spoke on the Senate floor about the threat of Saddam Hussein. and I spoke about the threats to our troops. I said then that I firmly believed Saddam Hussein was duplicitous. deceptive. and dangerous and that they had grim and goulish means to carry out their weapons plans. I did believe that they could develop. produce. and stockpile chemical and biological weapons. and I did believe that they had the means for delivering them in the region. Whether the information I was given in all my briefings was valid or not is something to probe in another forum. We are committed to doing that. Right now. we need to acknowledge Saddam threatened not only the United States. he threatened the region and he threatened the world. Now the region and the world have to get into this. It is not too late. President Bush should mount a new diplomatic effort. recruiting allies to share these burdens of occupying Iraq and to root out the remaining resistance. We have to go to the U.N. and NATO to get formal authorization. get international help for this rebuilding. This is an opportunity to reach out. even to countries that opposed the war. such as France and Germany. and get them involved. I hope we can answer this call before the Iraqi resistance fight grows. before more American soldiers die. without sending more troops into Iraq by getting our allies to join. If our allies join. they can help provide the troops. they can help provide the police. and they can help provide the money. To our troopsregular. reserve. and their familiesI say thanks. Thanks for helping get rid of Saddam Hussein and his regime. They were international thugs. They have made tremendous sacrifices. Each and every member of our military is part of this American family. We thank them for their bravery. their fortitude. and their gallantry. They answered the call to duty. I salute every single member of our Armed Forces. I express my condolences to all Marylanders who lost their lives and paid the ultimate sacrifice. Captain Rippitoe. CPL Mark Evnin. SGT Kendall Waters Bey. PFC Juan Guadalupe. SP George Mitchell. and CPL Jason Mileo. I honor these men and their families. all the Marylanders wounded. and every American soldier right now either in Baghdad or in a hospital recovering. Our troops know we count on them. They have to count on us to get them the help they need. not only with the right resources for our military but to get more military from other nations to support them. The international community was divided over whether to go to war in Iraq. Now the world should unite in support of winning the peace our American men and women have fought so hard to win and for which they have given so many sacrifices. I yield the floor.,2003-07-16,MD,2003
Mr. Chairman. I yield myself such time as I may consume. Mr. Chairman. the gentleman from New Jersey has said this is like carrying coals to Newcastle. but it is not coals to Newcastle at all. We are talking about refined petroleum products. We are talking about kerosene and liquefied natural gas. the very things that will get the Iraqi people through this next winter when it gets cold over there. It seems hard to believe. having been there in August. that it gets cold. but it gets cold in the winter. To say It is carrying coals to Newcastle is saying that a country like Guinea or Chile would never import any copper. But of course they import copper products. because they may have a lot of raw copper. but they do not necessarily make the refined copper products that may be needed. so the copper goes out and comes back as a refined product. In this case we are talking about refined petroleum products that are absolutely vital to not just the reconstruction. but to the very lives and the very wellbeing of the Iraqi citizens. This is needed by the Coalition Provisional Authority in the same way we provide food and other stocks in other nations. We have all seen examples of countries where there are vast amounts of food. but through a breakdown in communications. through a hurricane. through another natural disaster. there may be a temporary shortage. That is exactly what we have in Iraq today. a shortage. a shortage that is brought about by a complete neglect of the system. the oil system. the entire oil infrastructure over the last several years. a breakdown that is brought about by the sabotage. the criminal sabotage and the political sabotage that is going on. The result is there are simply not the refined oil products that these people need to cook this winter. in order to keep themselves warm this winter. in order to be able to keep their children and their infants warm. What the gentleman is suggesting is that we cut off these stocks. this money that goes for these stocks that provide for the very existence of these people. the very chance for them to survive. not to be comfortable. but to survive during the course of this coming winter. This is humanitarian assistance that we are talking about. If we want to assure that we are going to have trouble for our forces. if we want to assure there will continue to be attacks on our military men and women in Iraq. this is the way to do it. Mr. Chairman. This is the way to do it. Cut off the kinds of things that are absolutely vital to their very survival. and then we will have attacks on our military forces. This is a wrongheaded. wrong idea. and we ought not to approve this amendment. Mr. Chairman. I reserve the balance of my time.,2003-10-16,AZ,2003
We talked about the horrors of Saddam. I will give you one of the ones that I have not seen published anywhere. but that I heard on my last trip. I had the opportunity to go through the Ministry of Health. Then I had the opportunity to go through a hospital. We have heard about the mass graves. the slaughter of the Kurds and all of these types of folks. The one anecdote that somebody asked if I had heard about. they said. have you heard about our cornea transplant policy in Iraq? I said. no. He said. all the cornea transplants were done on Monday and Thursday. Executions were done Sunday night and Wednesday night. Just one other example and these are stories that come from the Iraqis. These folks are thankful that this man is gone. They are thankful that we are there. and they want us to stay because they trust us a whole lot more than they trust the U.N. We put together a good coalition in a very difficult situation. and as demonstrated by our colleagues here tonight. there are a whole lot of folks who have a lot more to add to this because we are going out and we are getting a complete picture by having this many Members participating in the debate. but also spending the time over in Iraq and everybody picking up their own little gems of information to give us a complete picture.,2003-10-01,MI,2003
Mr. Speaker. I thank the gentleman for yielding me the time. and. Mr. Speaker. I rise in support of H.R. 1954 and would like to commend the gentleman from Wisconsin . the distinguished chairman of the Committee on the Judiciary. for his leadership on this important issue. Mr. Speaker. I am particularly pleased that the committees bill includes the principal provisions of my legislation. the Armed Forces Citizenship Act. I introduced my bill during the recent war in Iraq in order to make it possible for legal immigrants serving in Americas Armed Forces to become U.S. citizens after 1 year in uniform rather than the 3 to 5 years required for naturalization under current law. Mr. Speaker. these patriotic men and women have willingly volunteered to carry out one of the most solemn duties any nation can ask of its citizens. the defense of freedom. In doing so. I believe that they have truly earned the opportunity to become citizens of the country that they serve to protect. After all. is there any better way to demonstrate our fitness for citizenship than to make that kind of commitment to what our Nation stands for? Are not these precisely. Mr. Speaker. the kinds of individuals that we should want as United States citizens? By enacting this legislation. America can do the right thing for some very brave men and women who are doing the right thing for America. As my colleagues know. some of our troops who died in Iraq wearing the uniform of the United States gave their lives before they were truly entitled to call themselves Americans. Frankly. Mr. Speaker. that is just plain wrong. and it is an injustice. and I am pleased that Congress is moving quickly to correct that injustice. So. Mr. Speaker. let us recognize their love of this country by voting today to enable legal immigrants serving Americas Armed Forces to become citizens before. not after. they begin risking their lives to save ours.,2003-06-04,WA,2003
Mr. President. I will be brief. The sense of the Senate says we support helping Iraq as it builds a new democracy and believe we need to finish what we have started there and in Afghanistan. It is critical that this reconstruction effort have a multilateral approach. that our allies would help us in the war on terrorism. because our allies are reaping the benefits of this war on terrorism. No one will be free in the world if we lose the war on terrorism. It is essential we have all of the support we need to finish this job. So we ask the administration to continue to seek commitments during the donors conference and afterward. It encourages the President to provide aid in a way that promotes economic growth in Iraq and limits the longterm cost to our taxpayers. The President is in the best position to determine how to accomplish this. and we must support him in every way. That is my amendment. my sense of the Senate. I hope we can support it and vote for it.,2003-10-16,TX,2003
Mr. Speaker. I just wanted to add one observation. The gentleman mentioned the Balkans. What is transpiring today in Afghanistan is close to a disaster. and here again we have young Americans at risk every day. There has been an unfavorable review of what is occurring within Afghanistan. The warlords are still there. The Taliban are reconstituting themselves. The president. who had the support and continues to have the support of the United States. President Karzai. is fearful of leaving Kabul. Again. progress has not been measured. but rather the lack of progress is obvious. and we have been there 18 months. Earlier. my colleague referred to General Shinseki. He had the courage to speak his mind. He had the courage to tell the American people. And by the way. I think we all agree. I think there is unanimity among us that Iraq and the world is better off without Saddam Hussein. That is not at issue here. We have had a changing policy in regard to Iraq dating back for years. including. by the way. in the 1980s. when this Presidents father. George Herbert Walker Bush. took Saddam Hussein off the terrorist list as Vice President in the early 1980s. in conjunction with. and. obviously. under the direction of President Reagan. installed an embassy in Baghdad. supplied agricultural credits in the amounts of billions of dollars to the Iraqis. and were providing intelligence from our military to the Iraqi military in terms of benefiting in their war with Iran. I think we have to say it. they were fully aware that the Iraqis at that point in time were using chemical weapons. They knew. They knew what was happening in northern Iraq against the Kurds.,2003-06-23,MA,2003
